"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"ySigma[2,15] Assoc CMLT",6007.49038393333,4189.665,2039.93629459975,7419.3,0.95,444.571,17381.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,15] Full CMLT",15870.053108,14611.75,12763.1794307402,12159.9,0.95,5373.18,29246.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,15] Endow CMLT",13522.3848560333,10281.75,3963.61528185101,14579,0.95,8.7294,37020.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,15] Disting CMLT",13330.4355038127,10119.15,3929.21249628288,15000,0.95,8.7294,35988,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,16] Assis CRIN",2989.37609193333,2639.04,2144.94963197993,8749.7,0.95,898.45,5845.54,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,16] Assoc CRIN",4114.67094426667,3795.01,3113.85939088493,11761.4,0.95,1605.97,7400.05,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,16] Full CRIN",8058.98201933333,7472.44,6952.3808867821,12039.9,0.95,3231.66,13917.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,16] Endow CRIN",9688.06354186667,7769.025,4787.64342657071,7690.1,0.95,1364.95,23162.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,16] Disting CRIN",13568.48393658,10286.5,4103.17973630124,15000,0.95,8.7294,37028.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,17] Assis CSCI",2800.4878672,2537.745,2213.3495335961,11545.1,0.95,1172.92,5081.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,17] Assoc CSCI",12213.5307533333,11783.5,10904.5982482448,11337.3,0.95,6497.45,19052.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,17] Full CSCI",16613.473956,15817.15,14773.8728549811,11874.4,0.95,8257.56,26561.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,17] Endow CSCI",13447.26667462,10187.35,3581.69585829341,15000,0.95,8.7294,36796.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,17] Disting CSCI",13611.7431316273,10283.45,4211.99041841964,15651.2,0.95,8.7294,37494.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,18] Assis EALC",4744.16689266667,4259.06,3665.1815146887,10670.1,0.95,1812.79,9006.27,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,18] Assoc EALC",4729.84928906667,3919.41,2864.04510458884,8885.2,0.95,946.507,10406.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,18] Full EALC",14043.7942766667,12827.9,11303.7117613778,12897.3,0.95,4639.96,26276.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,18] Endow EALC",13404.8042877867,10166.75,3976.47015815598,15000,0.95,8.7294,36706.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,18] Disting EALC",13375.9644415133,10094.3,3800.56528166306,13767.1,0.95,8.7294,36838.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,19] Assis ECON",8050.06992866667,7283.19,6470.55905986525,8409.4,0.95,3277.19,14683.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,19] Assoc ECON",24931.5254446667,23158.95,20348.6915549419,4442.7,0.95,6685.98,46576.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,19] Full ECON",36062.3147666667,34720.8,32213.2349535567,11360.3,0.95,20164.5,54181.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,19] Endow ECON",32858.894564,30443.8,26285.7364737728,8771,0.95,9663.32,61523.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,19] Disting ECON",13415.8330901467,10108.6,4126.61494655802,15000,0.95,8.7294,36849.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,20] Assis ELPS",6653.02683746667,5376.27,3763.95562572235,8440.6,0.95,1275.57,15429.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,20] Assoc ELPS",14072.2934293333,13430.4,12886.1319474962,13605.3,0.95,7114.05,22371.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,20] Full ELPS",28068.751884,26370.7,23794.5441993329,11085.9,0.95,10441.1,48583,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,20] Endow ELPS",13431.58890379,10048.65,3920.72579755885,13257.8,0.95,8.7294,37426.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,20] Disting ELPS",13577.74779452,10389.45,3939.59018367695,15000,0.95,28.6232,37120.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,21] Assis ENG",4282.474182,3822.745,3252.54467886858,10399.7,0.95,1296.47,8261,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,21] Assoc ENG",7164.767066,6960.49,6490.78934963068,10144.1,0.95,4036.13,10630.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,21] Full ENG",14405.9340953333,13869.5,13014.3235900887,12632,0.95,8006.5,21906.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,21] Endow ENG",22098.5831766667,20362.05,16931.8895443594,9236.3,0.95,7693.15,41347.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,21] Disting ENG",13444.0388689933,10093,4116.87734396439,15183.2,0.95,24.6842,37046.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,22] Assis FINH",3816.88644866667,3082.925,2195.85662369136,7273.3,0.95,747.285,8854.14,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,22] Assoc FINH",7271.23485133333,6322.77,5220.02788007778,10859.2,0.95,2060.29,14936.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,22] Full FINH",15625.21070252,13315.85,9962.28196411247,8092.8,0.95,42.7313,35595.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,22] Endow FINH",13436.0661494787,10278.95,3962.59237139288,13805.7,0.95,8.7294,36471.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,22] Disting FINH",13481.3874781333,10221.55,3967.98507668638,14447.4,0.95,8.7294,37019.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,23] Assis FINS",8876.09322599467,6424.155,2630.56085075814,7641.7,0.95,8.7294,25420.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,23] Assoc FINS",7862.84914466667,7536.315,7063.32921423063,12892.6,0.95,4296.67,12084,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,23] Full FINS",13575.0818281333,10313.05,3953.14841129664,17077.5,0.95,8.7294,36844.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,23] Endow FINS",11083.0121236867,8740.99,4739.24802871307,7523,0.95,8.7294,28980.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,23] Disting FINS",13579.76869626,10254.3,3713.59827603145,15000,0.95,8.7294,37661.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,24] Assis FOLK",4661.0257657,2897.175,1134.12403292192,4775.2,0.95,202.369,14906.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,24] Assoc FOLK",11457.900478,10499.1,8649.47424657675,11270.5,0.95,3748.48,21494.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,24] Full FOLK",20026.4262546667,18319.55,15688.0932192497,12112.1,0.95,7360.45,36591.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,24] Endow FOLK",8765.92806932667,6443.34,2366.36885692738,9604.1,0.95,8.7294,24496.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,24] Disting FOLK",13456.5022697467,10146.85,4342.34071235362,14167.1,0.95,16.3348,36736.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,25] Assis FRIT",8604.65908333333,7058.59,4819.04393449038,8964.7,0.95,1670.17,19628,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,25] Assoc FRIT",9341.68732533333,8108.245,6509.56933586802,9139,0.95,2898.52,18890.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,25] Full FRIT",29414.065978,28080.45,25261.9071482318,11634.1,0.95,14509.4,48276.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,25] Endow FRIT",13393.3062215,10178.75,4317.98584449896,14390.8,0.95,8.7294,36548,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,25] Disting FRIT",13228.4468309067,9952.875,3787.83288793692,15000,0.95,8.7294,36303.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,26] Assis GEOG",6495.29640666667,5502.77,4317.06134174946,8061.3,0.95,1827.82,13825.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,26] Assoc GEOG",9892.81582221533,7491.025,2846.12351746634,7861.5,0.95,8.7294,27297.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,26] Full GEOG",15383.34516,13820.4,11314.9801622115,11501.8,0.95,4588.62,29877.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,26] Endow GEOG",13387.7718848153,10066.35,3773.89528729388,15000,0.95,8.7294,36192.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,26] Disting GEOG",13629.4541170467,10341.5,4087.03844779501,15000,0.95,20.6305,36953.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,27] Assis GEOL",2956.51168013333,2310.685,1671.95675806943,5978,0.95,592.74,7152.26,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,27] Assoc GEOL",4442.4558566,3269.03,2021.22443071986,6898.2,0.95,723.373,11927.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,27] Full GEOL",21795.7595666667,21053.75,19925.3496513448,13123,0.95,12531.2,32564.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,27] Endow GEOL",25976.2291313333,23618.9,19722.9622262284,10727.8,0.95,6625.26,50317.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,27] Disting GEOL",13435.2861209067,10189.55,3743.82665017636,15000,0.95,8.7294,36498.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,28] Assis GERM",13478.9127465667,10244.25,4021.45535365482,15000,0.95,12.1465,36966.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,28] Assoc GERM",9377.78993705333,6922.595,2939.55843428921,7515.8,0.95,8.7294,26366.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,28] Full GERM",12238.108096,11479.15,10088.8288841744,13400.6,0.95,5424.52,20222.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,28] Endow GERM",24758.9348114,22326.2,18754.2615922653,11191.1,0.95,6343.67,49462.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,28] Disting GERM",13506.0488923393,10293.8,3629.98670526038,15000,0.95,9.46459,36552.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,29] Assis HIST",3801.29723733333,3552.77,3184.34346090033,13716.5,0.95,1814.31,6395.53,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,29] Assoc HIST",13027.8771533333,12563.15,11354.9906678837,12486.1,0.95,6945.31,19830.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,29] Full HIST",16068.808586,15472.55,13791.0652107369,14112.5,0.95,9053.3,24255.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,29] Endow HIST",12316.1676293333,10912.4,8251.60417038618,11693.7,0.95,3560.21,25180,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,29] Disting HIST",13484.39737201,10177.3,3673.86100398615,15000,0.95,9.31905,36929.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,30] Assis INFO",10461.095248,9086.515,7070.24370931437,11754.7,0.95,2508.88,21417.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,30] Assoc INFO",11569.8615453333,10963.8,10317.5679022273,13477.4,0.95,5814.98,18325.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,30] Full INFO",16108.877396,15171.55,13626.7703922148,11691.7,0.95,6235.77,27089.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,30] Endow INFO",9347.49762631333,6940.735,2575.52312440116,8547.6,0.95,8.7294,26110.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,30] Disting INFO",13497.4052488133,10310.45,4265.56153319595,14311.6,0.95,16.4312,36766.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,31] Assis JOUR",2537.9475506,1984.5,1413.94279783542,7449.7,0.95,497.797,6254.72,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,31] Assoc JOUR",8384.63583866667,7480.375,6462.9814569331,11409.6,0.95,2865.13,16137.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,31] Full JOUR",11074.3560873333,9925.925,7922.16263421554,7548.4,0.95,3990.95,20925,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,31] Endow JOUR",13428.8310254667,10292.6,3483.75570108896,15000,0.95,8.7294,36765.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,31] Disting JOUR",13446.4531968267,10237.5,4001.59638404857,14119.8,0.95,8.7294,37004.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,32] Assis KINE",7700.50031266667,6927.005,5682.60333249338,10940.5,0.95,2429.37,14802.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,32] Assoc KINE",8017.84047293333,7013.86,5556.87035072773,10192.4,0.95,1862.59,16347.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,32] Full KINE",12795.8046186667,11797.35,10009.8787856779,10303.6,0.95,4444.42,23577.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,32] Endow KINE",13538.0195835867,10278.45,3519.1970740214,15000,0.95,8.7294,37092.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,32] Disting KINE",13413.53024374,10179.55,4107.85370308056,15000,0.95,8.7294,36564.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,33] Assis LAWS",13642.3100894047,10340,4109.130111672,15000,0.95,8.7294,37192.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,33] Assoc LAWS",1188.43244946667,1088.635,986.987779740768,9090,0.95,533.655,2068.78,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,33] Full LAWS",15634.650966,14939.95,13723.4742636569,8996.1,0.95,7991.97,24210.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,33] Endow LAWS",25500.26866,24936.75,23621.8689914398,13604.8,0.95,16521.9,35958.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,33] Disting LAWS",21169.109021,18910.6,16028.4628276959,3581.1,0.95,1522.5,44406,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,34] Assis LGED",2172.37223096,1290.98,772.356547191092,1930.8,0.95,170.162,6795.03,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,34] Assoc LGED",3758.75430066667,3450.64,2966.41551072064,12122.3,0.95,1528.27,6763.13,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,34] Full LGED",12491.770486032,10112.8,6644.09840570979,6761.5,0.95,8.7294,31523.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,34] Endow LGED",13497.2433685133,10006.3,3857.53419472301,15000,0.95,8.7294,37604.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,34] Disting LGED",13504.5545738467,10257.5,3866.14999350548,15000,0.95,16.9934,37172.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,35] Assis LING",9102.0672275,6586.25,3210.5775617298,6709.9,0.95,8.7294,25938.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,35] Assoc LING",7437.6084938,5631.28,3346.1064466097,6985.2,0.95,878.197,19254.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,35] Full LING",23484.74216,22206.1,19688.5704619491,12607.1,0.95,10246.1,39913.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,35] Endow LING",13607.4527255867,10366.95,3623.61812279427,15000,0.95,8.7294,36905,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,35] Disting LING",13521.8007974433,10198.95,3622.66054443458,15000,0.95,8.89805,37335.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,36] Assis MATH",3644.92118973333,2922.355,2226.35028484135,4222.6,0.95,688.367,8261.53,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,36] Assoc MATH",12507.838324,11827.4,10589.992287994,13566.4,0.95,6005.73,20397.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,36] Full MATH",14402.1035286667,14114.15,13572.7450701085,11473.1,0.95,9605.43,19833.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,36] Endow MATH",34272.8262846667,31998.4,27260.5797220429,11460.1,0.95,10763.8,63238.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,36] Disting MATH",16934.83654224,14715.15,12164.2057380034,4298.3,0.95,47.8957,38348.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,37] Assis MGMT",7122.059806,6033.15,4680.21744940146,5361.9,0.95,2153.93,15053,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,37] Assoc MGMT",3966.1991052,2349.775,1314.96114713487,2625.6,0.95,317.948,13089.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,37] Full MGMT",13320.06261764,10066.85,3877.16981713288,15000,0.95,21.0926,36594,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,37] Endow MGMT",21047.9031806667,19410.35,17489.9097996184,10750.1,0.95,7775.06,37340.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,37] Disting MGMT",13539.258967158,10304,3914.54075758879,14228,0.95,9.85667,36647.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,38] Assis MKTG",2133.32565325333,1218.21,671.337994751445,3019,0.95,130.005,7187.05,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,38] Assoc MKTG",12413.09756,11481.55,9859.94444011305,7962.1,0.95,5160.82,21836.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,38] Full MKTG",26854.574648,24426.85,21128.4494961117,9791.2,0.95,6797.61,51441.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,38] Endow MKTG",16897.887288,15264.75,12254.4646499883,10912.8,0.95,5402.97,32102.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,38] Disting MKTG",13683.9981279467,10316.2,3717.70890810902,13743.1,0.95,8.7294,38139.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,39] Assis MUHI",8921.90827533333,6554.295,2441.36807161277,10052.3,0.95,8.7294,25267.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,39] Assoc MUHI",8033.98636,6979.705,5773.34436585389,7561,0.95,2517.16,15940.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,39] Full MUHI",11939.4068313333,10430.95,8721.74174756339,11550.2,0.95,3220.4,24151.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,39] Endow MUHI",13470.6871177253,10219,3759.6873424503,15000,0.95,8.7294,36845.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,39] Disting MUHI",23406.1421172,20910.55,17034.0028245268,7502.3,0.95,3895.57,48469.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,40] Assis MUIN",9539.08265897067,7131.485,2949.57066209773,8976.7,0.95,8.7294,26397.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,40] Assoc MUIN",14801.641574,13724.6,12217.3456194355,10256.8,0.95,6334.94,25943.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,40] Full MUIN",12209.3629466667,11988.95,11691.4667515582,13432.3,0.95,8417.33,16333.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,40] Endow MUIN",16078.8142633333,14534.7,12308.6250714345,12760.6,0.95,4919.66,30764.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,40] Disting MUIN",21841.248222,19873.25,16357.6100775856,12189.4,0.95,6663.06,40441.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,41] Assis MUST",13432.4014750013,10233.35,3523.66686920677,15000,0.95,8.7294,36750.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,41] Assoc MUST",19621.0051253333,17357.6,13992.5872999437,9189.4,0.95,1209.41,42113.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,41] Full MUST",18388.998704,17632.1,16306.4331283527,13209.9,0.95,10083.3,28196.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,41] Endow MUST",15099.6980646667,13604.95,11057.9294862214,12751.8,0.95,4526.69,29623.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,41] Disting MUST",13539.7554086333,10253.6,4371.17901775721,15000,0.95,8.7294,36736.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,42] Assis MUTH",8986.06371083267,6448.495,2409.28719852298,8190.8,0.95,8.7294,25866.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,42] Assoc MUTH",7146.80146666667,6187.405,4716.78361624259,10913.7,0.95,2070.81,14815.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,42] Full MUTH",11154.7715926667,9787.215,7758.46977828841,11403.1,0.95,2982.87,22513.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,42] Endow MUTH",13405.0833996067,10147.15,3716.07642227404,15000,0.95,14.0372,36739.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,42] Disting MUTH",13483.64973598,10080.15,4063.42338610877,14466.6,0.95,29.8539,37175,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,43] Assis MUVO",13362.790484596,10219.95,3991.90444699792,15000,0.95,8.7294,36155.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,43] Assoc MUVO",8746.0847962,6754.65,4170.04831875355,8804.3,0.95,1096.09,21921.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,43] Full MUVO",16734.861786,15779.1,13472.4022137909,11927.3,0.95,7197.05,27832.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,43] Endow MUVO",13454.842179692,10094.3,4154.61816133794,15000,0.95,8.7294,36860.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,43] Disting MUVO",25596.9196473333,23268.9,19286.9572392638,7120,0.95,5122.42,51364.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,44] Assis OADT",6351.66026466667,5840.285,5021.52290363769,11837.7,0.95,2188.01,11683.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,44] Assoc OADT",7167.80978993333,5615.03,3717.94879838057,7217.9,0.95,1223.68,17505.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,44] Full OADT",19196.231588,17175.9,13753.8470303034,8903,0.95,3736.92,38739.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,44] Endow OADT",24021.7769526667,22078.5,17796.5954486971,12911.8,0.95,8267.21,44515.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,44] Disting OADT",13343.8292345467,10060.75,3992.96158096398,15000,0.95,8.7294,36836.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,45] Assis OPT",2525.36720641333,1278.375,706.787889926209,1740.2,0.95,157.13,9417.89,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,45] Assoc OPT",4936.07077226667,3874.635,2651.95680416358,9181,0.95,838.677,12044.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,45] Full OPT",7274.91977666667,6271.135,5053.66241743147,7172.4,0.95,2184.45,14952.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,45] Endow OPT",13266.5633309327,10082.5,3887.30495531012,15000,0.95,8.7294,36003.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,45] Disting OPT",13495.73390568,10175.25,4077.06565610078,15000,0.95,8.7294,37109.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,46] Assis PHYS",2117.10105046667,1952.79,1735.83802868121,11092,0.95,919.675,3774.65,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,46] Assoc PHYS",4440.91617973333,3838.96,2926.0843367478,8534.7,0.95,1463.97,8998.78,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,46] Full PHYS",26609.54864,25981.45,24914.8638780268,10813.9,0.95,16712.9,37705,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,46] Endow PHYS",13347.9469526067,10108.3,4077.82311131102,14644.2,0.95,11.0351,36410.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,46] Disting PHYS",23227.725906,21047.65,18535.4954353979,4894.3,0.95,4890.58,45067.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,47] Assis PL",10943.5597153333,8981.925,6394.70942044051,9287.9,0.95,1931.44,24604.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,47] Assoc PL",8836.71604206667,6869.79,4017.21188601799,7754.7,0.95,1119.62,22638,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,47] Full PL",23135.288446,22050.5,20199.6158939353,12205.4,0.95,10310.8,37396,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,47] Endow PL",26875.2106273333,25169.35,22828.3664559643,11956.1,0.95,8956.01,48601.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,47] Disting PL",13362.1039200333,10314.45,3649.72780651992,15000,0.95,8.7294,35932.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,48] Assis POLS",4842.41914706667,2957.235,1197.89880668842,4714.3,0.95,173.35,15462.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,48] Assoc POLS",9971.23023533333,9269.485,8133.49529766871,11387.9,0.95,4305.94,17062.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,48] Full POLS",23412.674756,22470.7,20952.8127069092,11166.2,0.95,12262.5,36543.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,48] Endow POLS",28846.3426561333,27008.45,23496.3481803821,8227.1,0.95,9439.74,52627.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,48] Disting POLS",17551.66746684,15279,11500.3980648589,7286.1,0.95,165.877,39220.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,49] Assis PSY",5001.10094266667,4464.395,3617.1199464444,10667,0.95,1848.44,9487.45,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,49] Assoc PSY",10044.5476093333,9486.51,8393.21569642054,11335.9,0.95,4467.38,16862.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,49] Full PSY",24875.1450666667,24215.35,23782.1118360853,13066.7,0.95,15304.2,35530.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,49] Endow PSY",42991.63452,41461.9,37633.2204255892,9115.2,0.95,20145.4,67800.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,49] Disting PSY",38332.1548206667,36395,33641.5184529537,9734.4,0.95,16469.8,63984.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,50] Assis REL",1505.634542,1242.92,974.852526526735,7185.1,0.95,366.867,3346.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,50] Assoc REL",3538.64205766667,3022.055,2448.19442386627,9362.9,0.95,880.015,7419.78,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,50] Full REL",24463.11985,22682.15,19100.2238312215,12834.4,0.95,9903.83,43577.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,50] Endow REL",13621.1532202733,10287.2,3844.09658356657,14086.3,0.95,8.7294,37463.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,50] Disting REL",13460.5537534933,10163.05,3978.54386290428,15000,0.95,8.7294,36693.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,51] Assis RPAD",8048.52790326667,6516.995,4321.11703009476,6745.5,0.95,1344.2,18963.2,NA,NA,NA,NA,NA,NA,NA
